id,station,date,prcp,tobs,name,latitude,longitude,elevation
1314,USC00514830,12/23/16,0.03,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1320,USC00514830,12/22/16,0.05,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1326,USC00514830,12/21/16,0.09,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1333,USC00514830,12/20/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1339,USC00514830,12/19/16,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1345,USC00514830,12/18/16,0.04,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1350,USC00514830,12/17/16,0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1355,USC00514830,12/16/16,0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1361,USC00514830,12/15/16,0.07,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1367,USC00514830,12/14/16,0.12,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1373,USC00514830,12/13/16,0.34,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1390,USC00514830,12/10/16,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1395,USC00514830,12/9/16,0.26,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1400,USC00514830,12/8/16,0.02,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1417,USC00514830,12/5/16,0.2,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1423,USC00514830,12/4/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1429,USC00514830,12/3/16,0.26,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1435,USC00514830,12/2/16,0.4,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1441,USC00514830,12/1/16,0.07,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1447,USC00514830,11/30/16,0.03,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1453,USC00514830,11/29/16,0.04,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1459,USC00514830,11/28/16,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1465,USC00514830,11/27/16,0.03,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1471,USC00514830,11/26/16,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1514,USC00514830,11/17/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1520,USC00514830,11/16/16,0.18,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1526,USC00514830,11/15/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1532,USC00514830,11/14/16,0.05,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1539,USC00514830,11/13/16,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1545,USC00514830,11/12/16,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1551,USC00514830,11/11/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1557,USC00514830,11/10/16,0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1563,USC00514830,11/9/16,0.17,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1570,USC00514830,11/8/16,0.02,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1576,USC00514830,11/7/16,0.13,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1582,USC00514830,11/6/16,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1588,USC00514830,11/5/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1594,USC00514830,11/4/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1600,USC00514830,11/3/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1606,USC00514830,11/2/16,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1612,USC00514830,11/1/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1618,USC00514830,10/31/16,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1624,USC00514830,10/30/16,0.14,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1630,USC00514830,10/29/16,0.26,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1636,USC00514830,10/28/16,0.07,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1642,USC00514830,10/27/16,0.2,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1654,USC00514830,10/25/16,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1661,USC00514830,10/24/16,0.01,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1677,USC00514830,10/21/16,0.03,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1682,USC00514830,10/20/16,0.01,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1687,USC00514830,10/19/16,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1693,USC00514830,10/18/16,0.03,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1709,USC00514830,10/15/16,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1715,USC00514830,10/14/16,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1721,USC00514830,10/13/16,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1727,USC00514830,10/12/16,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1733,USC00514830,10/11/16,0.04,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1754,USC00514830,10/7/16,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1760,USC00514830,10/6/16,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1767,USC00514830,10/5/16,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1773,USC00514830,10/4/16,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1779,USC00514830,10/3/16,0.03,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1785,USC00514830,10/2/16,0.03,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1791,USC00514830,10/1/16,0.08,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1797,USC00514830,9/30/16,0.06,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1803,USC00514830,9/29/16,0.2,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1810,USC00514830,9/28/16,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1817,USC00514830,9/27/16,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1823,USC00514830,9/26/16,0.02,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1829,USC00514830,9/25/16,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1835,USC00514830,9/24/16,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1841,USC00514830,9/23/16,0.15,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1848,USC00514830,9/22/16,0.17,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1855,USC00514830,9/21/16,0.02,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1861,USC00514830,9/20/16,0.25,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1883,USC00514830,9/16/16,0.07,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1890,USC00514830,9/15/16,0.07,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1896,USC00514830,9/14/16,1.84,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1902,USC00514830,9/13/16,0.32,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1923,USC00514830,9/9/16,0.29,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1929,USC00514830,9/8/16,0.01,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1935,USC00514830,9/7/16,0.23,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1940,USC00514830,9/6/16,0.04,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1960,USC00514830,9/2/16,0.19,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1965,USC00514830,9/1/16,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1981,USC00514830,8/29/16,0.04,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1987,USC00514830,8/28/16,0.14,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1993,USC00514830,8/27/16,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1998,USC00514830,8/26/16,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
2004,USC00514830,8/25/16,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
2011,USC00514830,8/24/16,2.28,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
2017,USC00514830,8/23/16,0.05,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
3,USC00516128,8/23/17,0.45,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
6,USC00516128,8/22/17,0.5,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
9,USC00516128,8/21/17,0.56,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
14,USC00516128,8/19/17,0.09,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
21,USC00516128,8/17/17,0.13,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
25,USC00516128,8/16/17,0.42,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
30,USC00516128,8/15/17,0.42,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
35,USC00516128,8/14/17,0.22,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
41,USC00516128,8/12/17,0.14,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
48,USC00516128,8/10/17,0.07,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
51,USC00516128,8/9/17,0.15,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
55,USC00516128,8/8/17,0.34,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
59,USC00516128,8/7/17,0.05,78,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
73,USC00516128,8/3/17,0.06,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
77,USC00516128,8/2/17,0.25,80,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
85,USC00516128,7/31/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
90,USC00516128,7/30/17,0.3,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
96,USC00516128,7/29/17,0.3,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
103,USC00516128,7/28/17,0.4,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
109,USC00516128,7/27/17,0,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
115,USC00516128,7/26/17,0.3,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
122,USC00516128,7/25/17,0.3,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
127,USC00516128,7/24/17,0.84,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
132,USC00516128,7/23/17,0.8,78,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
138,USC00516128,7/22/17,4,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
145,USC00516128,7/21/17,0.1,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
152,USC00516128,7/20/17,0.7,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
158,USC00516128,7/19/17,0.27,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
165,USC00516128,7/18/17,2.4,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
171,USC00516128,7/17/17,0.39,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
177,USC00516128,7/16/17,0.5,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
183,USC00516128,7/15/17,0.1,78,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
189,USC00516128,7/14/17,0.68,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
195,USC00516128,7/13/17,0.68,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
201,USC00516128,7/12/17,0.05,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
207,USC00516128,7/11/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
213,USC00516128,7/10/17,0.02,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
219,USC00516128,7/9/17,0,78,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
225,USC00516128,7/8/17,0.02,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
230,USC00516128,7/7/17,0.3,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
235,USC00516128,7/6/17,0.02,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
239,USC00516128,7/5/17,0,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
243,USC00516128,7/4/17,0,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
248,USC00516128,7/3/17,0.4,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
252,USC00516128,7/2/17,0.5,78,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
256,USC00516128,7/1/17,0.1,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
263,USC00516128,6/30/17,0.2,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
269,USC00516128,6/29/17,0.04,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
275,USC00516128,6/28/17,0.02,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
281,USC00516128,6/27/17,0.1,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
286,USC00516128,6/26/17,0.02,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
291,USC00516128,6/25/17,0.5,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
296,USC00516128,6/24/17,0.22,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
302,USC00516128,6/23/17,0.5,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
308,USC00516128,6/22/17,0.28,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
312,USC00516128,6/21/17,0.3,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
317,USC00516128,6/20/17,0.31,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
323,USC00516128,6/19/17,0.4,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
329,USC00516128,6/18/17,0.7,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
335,USC00516128,6/17/17,0.1,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
341,USC00516128,6/16/17,0.1,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
347,USC00516128,6/15/17,1.69,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
353,USC00516128,6/14/17,0.81,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
359,USC00516128,6/13/17,0.65,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
365,USC00516128,6/12/17,0.81,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
371,USC00516128,6/11/17,0.7,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
387,USC00516128,6/8/17,0,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
393,USC00516128,6/7/17,0.01,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
399,USC00516128,6/6/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
405,USC00516128,6/5/17,0.01,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
411,USC00516128,6/4/17,0.82,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
427,USC00516128,6/1/17,0.01,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
448,USC00516128,5/28/17,0,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
454,USC00516128,5/27/17,0.5,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
459,USC00516128,5/26/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
465,USC00516128,5/25/17,0.88,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
471,USC00516128,5/24/17,2.17,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
477,USC00516128,5/23/17,0.44,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
482,USC00516128,5/22/17,0.3,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
487,USC00516128,5/21/17,0,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
501,USC00516128,5/18/17,0,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
507,USC00516128,5/17/17,0.06,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
513,USC00516128,5/16/17,0.3,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
518,USC00516128,5/15/17,0.6,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
523,USC00516128,5/14/17,1,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
528,USC00516128,5/13/17,0.1,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
533,USC00516128,5/12/17,0.1,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
538,USC00516128,5/11/17,0.44,78,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
544,USC00516128,5/10/17,0.55,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
549,USC00516128,5/9/17,0.23,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
555,USC00516128,5/8/17,1.11,66,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
560,USC00516128,5/7/17,0.03,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
566,USC00516128,5/6/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
572,USC00516128,5/5/17,0.1,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
588,USC00516128,5/2/17,0,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
594,USC00516128,5/1/17,0.25,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
600,USC00516128,4/30/17,0.8,58,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
606,USC00516128,4/29/17,0,68,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
612,USC00516128,4/28/17,0.79,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
618,USC00516128,4/27/17,0.11,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
624,USC00516128,4/26/17,0.22,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
630,USC00516128,4/25/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
634,USC00516128,4/24/17,0.05,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
638,USC00516128,4/23/17,0.35,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
643,USC00516128,4/22/17,1.35,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
649,USC00516128,4/21/17,1.84,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
655,USC00516128,4/20/17,0,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
661,USC00516128,4/19/17,0.14,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
668,USC00516128,4/18/17,0.98,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
673,USC00516128,4/17/17,1.3,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
678,USC00516128,4/16/17,0.11,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
683,USC00516128,4/15/17,0.9,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
689,USC00516128,4/14/17,2.82,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
695,USC00516128,4/13/17,0.23,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
701,USC00516128,4/12/17,0.65,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
707,USC00516128,4/11/17,0.25,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
713,USC00516128,4/10/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
717,USC00516128,4/9/17,0,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
733,USC00516128,4/6/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
740,USC00516128,4/5/17,0.45,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
747,USC00516128,4/4/17,0.02,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
753,USC00516128,4/3/17,0.23,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
759,USC00516128,4/2/17,0,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
765,USC00516128,4/1/17,0.2,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
782,USC00516128,3/29/17,0.07,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
788,USC00516128,3/28/17,0.68,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
793,USC00516128,3/27/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
798,USC00516128,3/26/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
803,USC00516128,3/25/17,0.48,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
809,USC00516128,3/24/17,0.17,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
815,USC00516128,3/23/17,0.03,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
821,USC00516128,3/22/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
827,USC00516128,3/21/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
832,USC00516128,3/20/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
837,USC00516128,3/19/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
852,USC00516128,3/16/17,0,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
858,USC00516128,3/15/17,0,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
865,USC00516128,3/14/17,0,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
879,USC00516128,3/11/17,0,82,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
886,USC00516128,3/10/17,0,65,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
892,USC00516128,3/9/17,0.01,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
897,USC00516128,3/8/17,0,68,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
902,USC00516128,3/7/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
906,USC00516128,3/6/17,0,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
910,USC00516128,3/5/17,0.35,68,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
915,USC00516128,3/4/17,0,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
921,USC00516128,3/3/17,0.56,78,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
927,USC00516128,3/2/17,0.58,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
934,USC00516128,3/1/17,2,64,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
940,USC00516128,2/28/17,0.58,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
